employee_id,name,age,gender,department,position,salary,hire_date,email,phone,address,employment_status
9a34a022-9bce-4af5-9b49-bda0e6e05588,Jennifer Horn,45,Female,IT,Tourism officer,110188,2020-12-14,raustin@example.net,+1-817-793-9190x817,"PSC 8968, Box 1727
APO AA 51592",On Leave
392b7ce8-e628-4502-be21-602706d6ef9a,John Murray,55,Non-Binary,Marketing,"Investment banker, corporate",129040,2020-08-19,elliottryan@example.org,707.405.6899x5500,"94974 Thompson Village Apt. 568
West Maryville, NY 26222",On Leave
0dd27b24-29fe-480e-bfa2-094ac5c8f319,Wendy Palmer,60,Non-Binary,HR,"Pharmacist, hospital",66589,2022-06-07,frankgutierrez@example.com,421-993-2337x7689,"229 Kaitlyn Springs
West Kyle, NV 83047",Active
2627122d-ce57-4ee9-bb43-f515594c183a,Michael Hawkins,52,Non-Binary,HR,"Programmer, systems",34479,2024-04-21,chadwilkins@example.com,(670)963-7050x960,"65069 Cox Inlet Suite 601
Ramirezton, KY 16429",On Leave
ceeb5cfb-aa42-4d8c-81bb-47c77b83ba6e,Michelle Clark,35,Male,IT,Sport and exercise psychologist,85178,2023-12-30,dwilliams@example.com,001-721-583-6560x2807,"70157 Shannon Loaf
Buckleyton, GU 87403",Terminated
03be278e-02fb-44a7-9232-c84d32389fb1,Rebecca Rodriguez,33,Non-Binary,Finance,Copy,132430,2024-12-30,melissa49@example.com,(734)605-2766,"4027 Burns Street Suite 225
Jamesburgh, ID 96756",Terminated
5956b2db-cfdf-4b9c-8545-ee1449a33096,Tony Coleman,27,Female,IT,Furniture conservator/restorer,146370,2024-12-23,michele71@example.com,(405)839-2564,"4889 Candace Glen Suite 996
Loriton, MN 53353",On Leave
3a527289-61ee-44ae-90b3-fe7a4dbdf12e,Angel Moran,65,Non-Binary,Sales,Building control surveyor,49618,2021-02-09,crystaltaylor@example.net,+1-208-798-6384x805,"093 White Ridges
Aprilfort, DC 43029",Resigned
0847e4ce-4499-4c52-9335-4da43db7ea31,Jake Yoder,46,Female,Marketing,"Nurse, mental health",143833,2022-11-25,willie20@example.com,(811)310-0238,"83456 Taylor Road Suite 731
Annettefort, MS 04542",Resigned
eda7b0b4-6485-4d9b-b3ae-fa2a13eed7b9,Ryan Cain,65,Non-Binary,Finance,Sports development officer,45499,2023-09-23,jacob36@example.net,+1-320-727-5567x420,"0904 Deborah Centers Apt. 160
East Michael, FM 53334",Active
00fe3aa5-6ca6-4abb-b651-84cec5b8bb97,Maria Woodard,47,Non-Binary,Finance,Architectural technologist,144455,2024-01-16,teresa28@example.org,(585)258-0556x1134,"84042 Kevin Shoal Apt. 952
Port Haleyburgh, CO 49920",Active
90ed4046-3bbe-44b2-bf69-851430951230,Joshua Watson,25,Female,Operations,Printmaker,70273,2022-05-06,maurice35@example.com,001-736-655-4968x7611,"60324 Farley Village Suite 878
Michelemouth, VI 25102",Resigned
d4c1b5d6-e2e1-4210-b093-50884ac49642,Wesley Davis,25,Male,Sales,Corporate treasurer,129063,2021-04-10,emily77@example.com,+1-765-538-9586x319,"4232 Francisco Avenue Apt. 467
Brianstad, MO 61293",On Leave
2e393a46-1a88-4529-a061-af44d15c7701,Jeffrey Rodriguez,33,Non-Binary,IT,Chief Operating Officer,118062,2022-06-02,herrerajacob@example.org,6714372026,"631 Sharp Street Apt. 330
Taylorstad, MH 06459",Active
f0ca4224-a1e9-4ccf-beb8-bebe141461db,Elizabeth Payne,55,Male,Finance,Occupational psychologist,74837,2024-05-15,hopkinsbarbara@example.com,+1-858-800-3965,"7637 Joseph Knoll Apt. 868
Jamesbury, MS 55615",Terminated
8d23035a-035b-40ec-b253-35d12eef3335,Thomas Chen,40,Male,HR,Higher education lecturer,96374,2023-10-28,angie57@example.net,265-249-5054x8915,"67120 Michelle Drive
Port Christianland, NM 84208",Terminated
486595a5-d534-4d3b-ab53-07436a233f99,Joann Ali,47,Male,IT,Radio producer,139093,2024-06-06,hmoore@example.org,7529491099,"59786 Elizabeth Canyon Apt. 415
Keithberg, TX 38834",Resigned
3516cf26-cd42-4ecb-be08-a2b863b6152c,Matthew Davis,22,Male,Marketing,Forensic scientist,95987,2024-05-05,floydallen@example.org,(563)891-5706x8978,"3411 Nicole Grove
Lake Ruben, IL 45186",Active
30673da1-ea42-40ad-ba87-900ba0adbcfa,Jacob Mason,32,Male,Finance,Site engineer,102657,2023-11-08,juliehaney@example.net,500.438.1672x04191,"19512 Randall Drive Apt. 378
North Jamesberg, IA 63965",Resigned
25e4d8b9-2071-4895-8483-f5ffbd6e8855,Jacob West,29,Non-Binary,Marketing,"Lighting technician, broadcasting/film/video",124673,2022-09-11,hesterpatty@example.net,772.664.8901,"509 Sanchez Mews
East Autumn, WV 68097",On Leave
0ab90aee-d234-46ee-ba90-e82a5a823e0a,Rebecca Escobar,60,Male,Finance,Solicitor,104212,2022-06-28,robert45@example.org,237-456-1881x4541,"15394 Scott Landing
South Dawnland, FL 10549",Resigned
a01c1c40-1643-440c-96ae-ea9d10786a28,Raymond Horton,29,Female,IT,"Surveyor, commercial/residential",67827,2024-09-22,margaretwilson@example.org,+1-842-702-9817x23915,"0499 Ian View
Hawkinshaven, SC 26856",Active
fba0a423-1b36-43d8-9110-4b63d92ef5c7,Jeffrey Peters,43,Female,HR,Television/film/video producer,113664,2024-01-13,hannahmorgan@example.net,212.968.3054x696,"3977 Julia Key
New Kelly, NC 51422",On Leave
456b7cc4-0407-4da6-99d2-0c0705743c40,Mr. Matthew Clark,44,Male,Marketing,Farm manager,52094,2023-01-10,jean93@example.com,824-562-7338x26607,"0646 Lynn Haven
South Alyssa, MH 38274",On Leave
145b7959-5423-4cf3-9912-376673b3f503,Kelly Olson,37,Male,Finance,"Pharmacist, hospital",90477,2022-10-28,youngcraig@example.net,573-695-0502x5166,"331 Sanchez Locks
Williamsmouth, MS 06831",Resigned
31f592fb-da49-4cf4-8e43-14953bcbafa1,Ronnie Moore,57,Non-Binary,Operations,"Psychologist, prison and probation services",148312,2022-10-21,davidsonanthony@example.org,+1-255-326-4787x45592,"9240 Oconnor Alley
Chambersfurt, DE 85800",Active
bb168e5b-c7c0-41f8-b4be-4a702818b434,Jennifer Estes,65,Non-Binary,Finance,Media buyer,142267,2024-03-08,rodriguezmichelle@example.net,(915)674-1362x1644,"403 Ramirez Ridges Apt. 987
Jamesberg, OK 41700",Active
e82ccd49-f944-414e-9767-d72e857a6c8e,Anna Lopez,62,Male,Sales,Music therapist,65726,2020-01-18,hughesjessica@example.org,+1-408-894-0844,"95075 Sean Coves Apt. 528
Port April, WA 24315",Resigned
ed7c1b61-9237-45fa-9f5e-a3d5f10dc004,John Henry,59,Female,Sales,Clinical psychologist,84844,2020-01-15,jacqueline80@example.com,001-352-559-4048x4454,"1668 Sexton Lane
Port Ashley, HI 28456",Resigned
de16b95c-7d59-4f93-892d-75dce09eb3b5,Daniel Hanna,62,Female,Sales,"Scientist, water quality",60081,2020-11-19,scott46@example.net,+1-384-581-7685x67848,"80677 Anderson Corners
Vasquezland, SD 41332",Resigned
b28b411e-6d9c-4ca6-8b59-0ebf1c92789f,Evan Murphy Jr.,34,Male,HR,Camera operator,106389,2025-04-19,diane56@example.com,001-941-627-4361x5993,"2791 Charlene Hill
Brownberg, TN 00713",Terminated
675825a2-be6a-4491-81d2-cac801b15af0,Alexandria Hartman,22,Non-Binary,IT,"Administrator, Civil Service",47846,2021-10-27,laura82@example.com,+1-596-228-9534x80034,"78681 Mark Plaza
Port Charles, AL 38653",Terminated
a357b090-28e1-44e4-9d56-056a4095a7a3,Dawn Vazquez,31,Female,Finance,"Surveyor, mining",144263,2020-12-15,kimberly49@example.org,+1-728-723-4036x926,"25386 Pham Junction
South Robertbury, VI 27273",Active
dbe531e8-f750-4079-8061-195dede9cb51,Stephen Holloway,64,Male,Operations,Recycling officer,139159,2021-05-18,roblesrichard@example.org,3993669621,"1850 Vaughn Circle Suite 049
South Claudiaborough, NE 07803",Terminated
0b6aff12-58c2-42d1-961c-5e474b4fa4b0,Edward Powell,23,Male,Sales,Recycling officer,65748,2022-01-07,bfranklin@example.net,914-984-6615,"5567 Alvarez Squares
West Tim, DC 87580",Terminated
194e4475-c7a0-4f99-bf62-f494dad1e600,Erica Morgan,44,Female,Finance,Chief Financial Officer,135947,2022-05-27,hayeswilliam@example.org,398-229-1788,"4528 Taylor Vista Suite 881
Muellerhaven, PA 46589",Resigned
ed55aed3-f4ae-4f4b-961c-ce9a30c8cab6,Virginia White,62,Non-Binary,Marketing,"Education officer, community",72059,2024-11-08,hughesdana@example.net,(546)496-4517x99401,"774 John Shoal
New Kennethville, MS 87564",Terminated
fb6fd980-b466-43a7-9b94-1fb82cefeca3,Gerald Clark,39,Male,IT,Bookseller,130177,2024-01-20,corey09@example.com,517.489.2897x9429,"4931 Thomas Mountain Apt. 021
Garychester, RI 78597",On Leave
171c289e-17a6-4cc0-b005-c2fd23e8b29a,Mr. Frederick Collins,64,Male,HR,Data processing manager,125046,2021-03-02,chelsea70@example.net,(807)674-6015x9887,"9233 Edwards Port
Brianstad, ME 65106",Terminated
a949fdf7-3157-4b5c-b4c5-1dc88b44d5ef,Tyler West,45,Non-Binary,HR,Forensic scientist,87510,2021-12-27,yjones@example.com,770-380-3476,"09482 Byrd Glen Apt. 748
East Juan, FM 43871",On Leave
07a09dea-8919-48eb-8d4f-d7cf465f71bd,Christopher Adams,30,Male,HR,Theme park manager,135138,2021-05-15,michael60@example.org,728-787-5364x968,"2021 Merritt Flat
Jefferyburgh, CA 03218",Active
38412df9-a40e-4913-8952-bcd67e238e4f,Theresa Thompson,45,Female,Operations,Clinical cytogeneticist,65836,2021-08-06,mtaylor@example.org,+1-784-556-9118x27838,"288 Adam Brooks Apt. 771
Rayhaven, OH 88722",On Leave
8bb9a7ab-db97-4cdf-ba96-e3bc8279b5d6,Joseph Bird,38,Male,Marketing,"Producer, radio",94249,2024-10-06,edwardmorris@example.com,001-968-334-7360,"6405 Harrison Camp Suite 278
South Lindsay, MT 71484",On Leave
377f57f0-155b-4a89-9047-c700274006c6,David Carroll,39,Female,Marketing,"Scientist, research (maths)",146626,2024-10-04,austin11@example.com,668-287-6451x9680,"7330 Williams Divide
Lake Shelby, SC 90828",Terminated
9d4455bb-ccec-42fd-a04e-33b6af775e3d,Nicholas Tyler,34,Male,IT,"Geologist, wellsite",34734,2020-08-21,blittle@example.net,6045226092,"Unit 1510 Box 0996
DPO AP 20165",On Leave
616165f2-5c1c-4021-8a12-32f15933517f,Kimberly Sandoval,60,Female,Marketing,Sport and exercise psychologist,62593,2021-12-10,david65@example.org,+1-237-341-8480x85482,"56282 Barnes Keys Suite 281
Joshuaview, PR 30781",On Leave
b93a9aa5-ed54-4155-b569-50122c673723,Justin Robertson,36,Male,Finance,Hydrographic surveyor,98681,2024-09-11,christina42@example.org,820.769.5004x8851,"7457 Smith Grove
Kyletown, MS 69717",On Leave
9c0ddf44-9a76-4f24-8257-1b210f8db86e,Hannah Olson,61,Non-Binary,Finance,Armed forces logistics/support/administrative officer,32028,2024-03-16,elizabethshaw@example.net,813-535-2498x9402,"260 Colon Lake Suite 578
Stevenfort, PR 65182",Active
0f0e918b-0fab-4d90-a36d-45e569102218,Richard Gill,31,Female,Operations,"Librarian, academic",86468,2022-07-28,ashley23@example.org,(735)345-2485x918,"USNV Edwards
FPO AE 71425",Terminated
831c55f5-faea-42c9-858e-4de1dc6fd2b5,Daniel Moreno,27,Male,IT,"Conservator, furniture",55022,2023-11-16,timothyfranco@example.org,(703)527-2582,"403 Jimenez Road Apt. 755
North Elijahmouth, GA 76419",Active
76059803-4d37-40dc-aa9e-65e8d673c6bd,Ryan Barber,62,Female,HR,"Surveyor, commercial/residential",122409,2021-03-28,lindsey16@example.org,+1-589-742-7625x69860,"0937 Jensen Lane Suite 575
Katherineview, OR 33173",Active
f25bd2cc-a943-4878-8738-9200f5b682ff,Melissa Sims,29,Non-Binary,IT,Cytogeneticist,33425,2024-11-09,rachelsmith@example.org,4936235231,"9697 Alan Mills Suite 708
Katiebury, WY 12060",Resigned
f6bdf783-9bd4-414e-9a6c-65a80b9a303b,Jessica Moore,57,Non-Binary,Sales,Art gallery manager,75079,2022-11-25,hannacynthia@example.com,7268768000,"6868 Valerie Villages Apt. 682
Lake Cindy, MH 51148",Terminated
c8c177c4-e7fb-4ee7-9fff-5f18866f2fc3,Michael Clayton,58,Male,HR,"Nurse, learning disability",119860,2020-12-27,cookchristine@example.org,5074891672,"19302 Shelly Extensions
Julieview, OR 45969",Resigned
36ee02d3-4a4a-4a36-88ba-d40c394675da,Elizabeth Burton,31,Non-Binary,Operations,Manufacturing systems engineer,127260,2021-03-02,dwilson@example.org,554-830-4706x2559,"599 Summer Circle Suite 188
Johnsonmouth, IA 95603",On Leave
11e43688-6ec0-409d-9ce9-67b9a02d86e3,Kelly Lee,63,Female,IT,Manufacturing engineer,43550,2021-12-04,kshepherd@example.org,001-853-695-9672x9630,"74194 Ashley Springs
Martinfurt, PR 20599",Active
41643fbf-3b0e-4ce7-a4ae-7efa081b43d3,Derrick Parker,47,Male,Marketing,Sales executive,142683,2022-11-28,kristopherowens@example.org,606.406.9418x832,"035 James Mountains Suite 484
Port Stephaniechester, AZ 57233",Terminated
9eaa566a-24ff-4afd-8b03-7575def4796d,Patricia Collins,36,Male,Sales,"Engineer, drilling",114761,2022-12-12,patriciarichmond@example.org,+1-816-402-4410x6427,"9534 Hancock Centers Apt. 809
Perezborough, ID 37167",Terminated
98b0c051-7cdb-42ef-82ea-d8a24e1cf07f,Amy Espinoza,30,Female,Finance,Herpetologist,41522,2023-05-19,andersonteresa@example.org,(556)416-3057x29135,"8096 Lance Keys Suite 003
East Monicaburgh, FL 98996",On Leave
c36a2f25-9c7b-43a3-861e-0d0491337d81,Michael Smith,26,Non-Binary,IT,Armed forces training and education officer,36322,2023-10-24,hensleymichael@example.org,+1-511-595-7602x845,"59033 Rodriguez Mission Apt. 573
Maureenchester, VA 33577",Active
c7f86767-97dd-4e95-a69a-9e6a7a5ffdff,Dawn Stuart,39,Male,HR,Company secretary,135489,2024-03-11,zbrown@example.com,+1-465-951-9014x6226,"3015 Garner Cove Suite 674
South Mary, PR 22495",Active
c37a0061-8bf9-47b4-8e55-7e2494122fa0,Bobby Santiago,50,Non-Binary,Marketing,Commercial horticulturist,90210,2023-08-12,samanthawhitaker@example.net,282-850-1567x83960,"4365 Bruce Fort Apt. 563
Port Stephaniehaven, NM 08036",Active
d09b522c-5a47-47fa-95c7-85d8f1d59656,Paul Anderson,59,Male,Sales,Retail merchandiser,93646,2022-05-08,jhess@example.org,967-672-9960x1964,"7894 Lynch Tunnel
Morrisonshire, MT 68068",Terminated
cbd58782-1ff2-40f2-9c42-a7dd7e7d855d,Beth Hunt,44,Non-Binary,Marketing,"Radiographer, therapeutic",121215,2021-05-01,wsoto@example.net,(746)693-4163,"319 Christopher Spur Apt. 531
Port Michael, GA 52963",Resigned
86494b10-2260-4952-b443-75e020151aae,John Ross,48,Male,HR,Sports therapist,83157,2020-04-13,jennyvaldez@example.org,5835709339,"04669 Melissa Valleys
South Kennethville, VI 11478",Terminated
68145102-4011-42df-960c-cad8ad843b3b,Douglas Daugherty,37,Non-Binary,Operations,"Engineer, mining",110129,2024-10-02,christinabutler@example.com,724-889-8852x749,"00536 Hunt Ridge Apt. 919
West Deanna, IA 49139",On Leave
61834900-6601-4f8f-a142-237ce5fa682f,Brooke Ramirez,30,Female,IT,Mechanical engineer,109698,2020-08-10,william64@example.org,+1-841-360-2958,"428 Brittany Streets Suite 330
Smithville, SD 86033",Terminated
74ae2e38-37b9-4248-b54e-0d860d1ae144,Timothy Lewis,56,Female,Sales,"Engineer, petroleum",38020,2023-07-06,amyhaley@example.net,(872)432-7870,"25264 Jacob Row Suite 331
New William, WI 74913",Terminated
ec36dd60-57c4-4d95-8de2-d326395714b1,Erica Singh,61,Male,Operations,Prison officer,118330,2023-01-08,guzmanmegan@example.net,763.784.9241x45495,"71707 Melissa Ville Suite 013
Sawyerside, WV 42688",On Leave
219fb0eb-34d9-466f-af74-4c6336556c91,Gina Duran,58,Non-Binary,HR,Land/geomatics surveyor,70012,2022-04-01,zfitzpatrick@example.com,001-625-538-0888x94321,"83778 Mccoy Brooks Suite 043
South Peterborough, TX 12449",Terminated
501789de-2d24-4522-a23d-9ef95d37a524,Joe Jones,58,Male,HR,Sales promotion account executive,73951,2024-12-23,xmartinez@example.net,4075634570,"00920 Joseph Flat Suite 446
Thomasmouth, VI 62629",Active
c29cfcba-c22b-4e54-a56b-b1b768efd02d,Lisa Stephens,58,Male,Marketing,Heritage manager,125528,2021-08-01,hmontoya@example.com,926-687-8694,"82561 Jennifer Ford
Amberport, AS 39367",Resigned
00a5b7df-1c5a-4895-80e2-0d20e1723a00,Jennifer Stewart,47,Male,Sales,"Psychologist, forensic",125864,2025-04-10,frank25@example.net,482-872-1170,"8813 Fry Fields
Thomasland, WA 65336",Resigned
5d03e0b3-ce42-4923-8e0c-42c78a389a68,Carolyn Garcia,29,Female,Operations,Clinical embryologist,98848,2022-11-05,ogarcia@example.net,(837)780-7999,"11458 Brooks Mount
Dannybury, RI 54686",Active
47731135-a203-46f8-81ef-fc6b2727e190,Anthony Gomez,53,Non-Binary,Finance,Merchant navy officer,34497,2023-04-24,lsoto@example.com,(237)730-3224x840,"416 Barry Skyway
North Whitney, DC 41443",On Leave
1ebda418-49ef-43fe-91fd-f23a6ea52b92,Adrian Flores,40,Male,Finance,Nature conservation officer,89020,2024-05-19,michellerichardson@example.net,(938)385-3078x56356,"988 Carroll Estates Apt. 561
Port Anthonyland, MP 50603",Resigned
03a49ca6-d711-4a09-9617-4b0c86fea45e,David Thomas,61,Non-Binary,Sales,Petroleum engineer,141231,2024-12-17,lesliemyers@example.com,2928491117,"98309 Jennifer Park Suite 396
Gallowayfurt, ND 23746",Active
10e74b34-d593-43e0-9298-079bcc074d17,Jason Robertson,53,Female,Finance,Civil Service fast streamer,70459,2020-12-04,gravesjonathan@example.net,001-834-826-5992,"609 John Cape
Mackville, AZ 84113",On Leave
448b941b-ed8b-4c67-b425-628c69ce579c,Frances Schwartz,53,Female,IT,Print production planner,55695,2022-11-04,browndeborah@example.net,832-692-3048,"9840 Amanda Causeway Suite 293
Cherylstad, UT 66667",Active
0cef6bb9-f395-4968-9037-e167ede296fb,Joyce Moore,62,Male,Finance,Oceanographer,45174,2021-02-07,sdillon@example.org,(649)789-5710x145,"9959 Michael Forges
Perryport, MA 79121",Active
57bf0557-bae7-464f-b160-bc262641459b,Sarah Smith,22,Male,IT,Ship broker,123868,2023-08-03,michael81@example.org,266-429-3939x1561,"476 Walker Road
Morganshire, MI 86218",Resigned
e9d56173-d9d8-4ff9-b389-a707c3bf3665,Kevin James,30,Non-Binary,Operations,Aeronautical engineer,89633,2023-03-23,fwolf@example.com,(536)870-2149x966,"452 Bryant Trafficway
West Anthony, OH 42493",On Leave
e48f0948-c258-46ba-82f7-6c941c364928,Mary Ingram,50,Female,Marketing,"Designer, jewellery",83268,2021-12-01,yolandawhitney@example.org,593.662.3758x038,"713 Robert Coves Apt. 108
North Nicholehaven, IN 86185",Resigned
361da2fe-4b93-4a03-86fe-8d1f7ca71e86,Henry Smith,64,Male,Marketing,Sport and exercise psychologist,31342,2022-09-30,millerbrittany@example.com,+1-980-291-6702x64822,"0885 Austin Lock
Walkerton, ND 57393",Resigned
f7fc70a7-310e-4826-ae79-b2783750a360,Catherine Mcpherson,48,Male,Sales,Clinical molecular geneticist,130953,2020-03-10,randerson@example.net,785-299-2686x78930,"2236 Gilbert Club Apt. 177
Flemingville, FM 29781",Terminated
b2e80c04-82f0-42f4-bd5a-9ad624cefac6,Jamie Swanson,64,Male,Operations,Dealer,134314,2024-01-15,matthew26@example.com,846.519.9301,"6862 Little Trace Suite 090
West Elizabethport, VI 98351",Active
c5f3ac44-5fde-4e86-ae5f-50ebd1a1f2de,Christopher Burke,56,Male,IT,Newspaper journalist,128089,2021-02-16,brandonbowman@example.org,767.508.2044,"684 Gordon Way Suite 254
North Kristinatown, RI 01587",Active
8f19175f-3bd6-4848-b9f6-73406090fe45,Mary Brown,60,Female,Finance,"Journalist, magazine",58078,2022-11-28,nsawyer@example.net,326-415-3952,"011 Soto Shore Apt. 422
Montgomeryview, MS 02436",Terminated
4c6c1b03-87aa-41a2-ab0d-9b072dcad65f,John Hernandez,34,Male,HR,"Optician, dispensing",81702,2023-07-04,melissa99@example.net,272.776.8806x810,"98220 Davis Square Suite 288
New Robertberg, FM 24569",Active
4fa10d4f-35b4-4146-bf6b-7dcc6d5b28bc,Lori Avila,64,Female,Sales,Interior and spatial designer,109835,2023-09-19,tmiller@example.net,(476)678-2601x33459,"4158 Tristan Greens
West Danielleside, MI 24683",Resigned
1dc041f2-e697-47f6-b938-a33e54e76592,Elizabeth Horton,49,Non-Binary,Operations,"Secretary, company",75379,2023-07-06,timothyevans@example.org,+1-757-442-0645x7097,"USCGC Pena
FPO AP 75975",On Leave
895edc98-81e9-4610-beac-5a38608cc95c,Paula Mason,30,Non-Binary,IT,Medical sales representative,145529,2020-10-08,ymorales@example.com,(964)915-1181,"293 Julie Crescent Suite 137
East Andrew, NM 55810",On Leave
4cde4b55-dc5b-4c5d-a946-655e448c6eb9,Scott Obrien,54,Female,Operations,Aeronautical engineer,113446,2020-09-19,bcox@example.com,908-948-2418,"1019 Stone Roads
Justinshire, TX 07457",Active
9ef697ab-ce13-4734-b749-7ce6635a71fb,Julie Blake,28,Male,Finance,Immigration officer,119123,2024-02-27,jmartin@example.com,686-629-5437x8497,"70559 Wendy Alley
Port Amanda, TX 91922",Terminated
bef0a8fc-2724-4be1-8b36-4cc0dd014b13,Arthur Yates,59,Non-Binary,Marketing,"Surveyor, minerals",45749,2023-10-16,awhite@example.org,5079788172,"573 Robert Station Apt. 438
Lindsayland, WY 93996",On Leave
bc155ed4-43a7-42d4-9624-dd5fd71bc2be,Cheryl Barber,38,Non-Binary,IT,Industrial/product designer,127175,2020-03-30,eatondouglas@example.net,+1-411-949-3698x93975,"4237 Ray Fort Suite 197
East Ronald, HI 90404",Active
5158a74b-8d31-4523-b2ed-b6715837ec62,Christopher Carter,42,Female,IT,Merchant navy officer,91430,2020-05-14,timothywright@example.net,7218752880,"4675 Norma Inlet
New Tara, NJ 67392",On Leave
46ac6786-0c9a-4fa7-990d-c3cb7669ca90,David Lee,25,Female,Finance,Systems developer,84931,2023-04-28,catherinehester@example.net,(795)579-6402x755,"367 Brooks Neck Suite 951
New Elijahbury, ND 19365",On Leave
a9cac31f-a0d3-4b78-8847-248b6d05c6ea,Ashley Stanley,47,Non-Binary,HR,Accounting technician,141444,2020-04-22,nroberts@example.net,323.445.5323x02422,"Unit 5201 Box 9712
DPO AE 72951",Resigned
c94ba69a-2295-4fdb-81f5-90b1d24ba936,Carla Mcdowell,28,Non-Binary,Finance,"Designer, multimedia",69625,2025-03-14,aaron40@example.net,+1-627-579-8955x06981,"782 Lauren Union Apt. 673
Port Amber, HI 15301",On Leave
b02eb83f-a41f-4eb8-8d3a-f032d7a19d2f,David Travis,52,Female,IT,Oncologist,42770,2023-01-08,nanderson@example.org,+1-574-683-2290x974,"0951 Richard Underpass Suite 586
West Danielle, ND 96259",Terminated
86204779-b268-4deb-86ce-270c6ed5db21,Kevin Diaz,55,Female,Marketing,Health service manager,82876,2023-11-20,framirez@example.org,510-392-8875x40385,"001 Miller Drive Suite 977
North Michael, ND 08884",On Leave
2de4e364-77c9-43c8-8169-c08ab734b368,Emily Evans DVM,53,Male,IT,Hospital pharmacist,30630,2023-08-26,dwoods@example.com,001-515-207-8631x47840,"431 Ernest Tunnel Apt. 078
Port Williamville, KY 16518",Active
433b1e13-fbf8-47c8-bccd-e2f238775713,Jason Foster,36,Male,Marketing,"Accountant, chartered",112264,2025-02-11,craigteresa@example.org,+1-910-412-0647,"853 Phillips Brook Apt. 997
East Jamesmouth, WI 16987",On Leave
7151e2b9-34ff-42d2-b51e-328fb6d0ede5,Jennifer Lara,31,Non-Binary,Finance,Product/process development scientist,101313,2020-05-01,andrewcollier@example.net,486-279-3217x289,"23451 Joseph Plains
Michaelchester, AR 17380",Active
1072c558-06e1-49a6-a6b0-115a339639ab,Shannon Perry,36,Female,Sales,"Designer, blown glass/stained glass",122778,2023-12-22,trichardson@example.net,6862642630,"234 Torres Ports Apt. 811
New Rodney, OK 77576",On Leave
064b7e3c-1360-43a4-bd96-7d6f08e8b6d1,Warren Young,23,Female,IT,"Optician, dispensing",53688,2025-03-05,stacy39@example.org,(625)330-8013,"USNV White
FPO AP 05968",Active
768c6552-7a0f-4e72-a3e1-e6f3ae4aff9f,Lisa Ortiz,65,Female,HR,Equities trader,109815,2023-10-16,kimberlyburch@example.com,672.726.1624,"14637 Bowman Radial
Edwardsside, IN 79589",Active
392563cd-cc24-448a-b8a8-4a406ea2760f,Elizabeth Wilson,52,Female,HR,Environmental consultant,91884,2022-09-15,matthew56@example.com,513.648.7697,"01389 Samuel Grove
West Patrickmouth, NH 92530",On Leave
379bea2b-1a9b-48c8-a2e3-7f5242573346,Brandon Yoder,38,Male,IT,Volunteer coordinator,91040,2022-05-26,james41@example.org,001-824-453-9663x91383,"60103 Derek Points
Alexandrabury, OH 42958",On Leave
2130b97d-dbd6-43ee-bb50-6af927b78aea,Kaitlin Morgan,37,Male,HR,Scientific laboratory technician,41618,2022-04-24,stoneriley@example.net,739-688-0178x4917,"2295 Williams Ridge
Mayertown, DC 80959",On Leave
47d0cce7-dbe5-42da-93bd-075ccc194e89,Sara Thompson,23,Female,Finance,"Sales professional, IT",36461,2020-10-20,ethompson@example.net,440.363.9996x60677,"29529 Tony Ports Suite 391
Wolfstad, AZ 21593",Resigned
60b3ccfd-aa3d-47cb-bbf4-615a8aed462c,Brenda Stevenson,49,Male,HR,Advertising copywriter,125390,2023-07-18,tiffany64@example.org,001-588-565-6683,"7359 Oneill Place
Steeleton, LA 06192",On Leave
d8d10a57-4890-4219-8777-96f00b759ca6,Jay Ortiz,63,Male,IT,"Biochemist, clinical",60932,2021-05-04,darren02@example.com,516.845.3251x429,"2674 Miller Forest
Charlesville, ME 49039",Active
20f2e444-702c-4e5c-b5b3-1ac71d40f25b,Justin Brennan,57,Female,Operations,"Production designer, theatre/television/film",31631,2020-05-25,ogrant@example.org,001-541-986-1573x9443,"50659 Kramer Terrace
Woodardport, KY 62491",On Leave
879af067-5cfe-4ac4-b430-5bb0e74bd93d,Shannon Grant,36,Female,HR,"Investment banker, operational",117328,2022-07-23,friedmantammy@example.net,001-270-627-3589x47781,"4018 Kristy Causeway
Moniqueburgh, KY 10558",On Leave
3999d72a-9a29-40fd-9a6e-ac5957af057a,Andrea Thomas,65,Non-Binary,HR,Bookseller,90310,2020-07-24,elizabeth55@example.com,(990)601-3012x310,"3286 Wood Centers
New Brandonshire, OK 69152",On Leave
09e335b3-1231-4afd-bb83-762edbb0f41e,Elizabeth Ayers,34,Male,Sales,Retail buyer,145009,2022-07-27,blewis@example.org,651-247-9285,"417 Gonzales Meadow
Lopezside, AL 85464",Resigned
3a0b1d7b-d138-43c5-92f0-1635fbacd6d8,Jaime Patterson,51,Non-Binary,Finance,"Education officer, environmental",83921,2023-03-27,toddmontgomery@example.org,249-274-9857,"1720 Samantha Freeway Suite 164
South Tonyafort, IA 44231",On Leave
ea7fb7fc-2a51-4efd-a971-c1dc4db624b9,Todd Schmidt,44,Female,Sales,Dispensing optician,90301,2020-02-11,fhunter@example.com,2217750908,"3832 Ortiz Creek Apt. 957
New Brandonbury, OH 49008",Active
